estacion_servicio,regular,premium,diesel
3548,,22.24,
3272,20.39,,21.69
3272,,22.79,
3278,22.97,24.8,24.25
3292,20.74,,
3292,,22.24,
3495,20.18,,
3495,,21.98,
3415,19.55,21.99,21.29
3173,,22.85,22.39
3173,20.99,,
3446,21.29,22.94,
3471,19.79,,
3471,,21.99,
3487,21.3,,
3487,,22.9,22.5
3639,20.29,,
3639,,,21.79
3639,,22.99,
3642,20.99,,
3642,,23.19,
3202,20.45,22.9,22.35
3520,19.99,21.95,21.79
3626,20.95,22.95,21.95
3568,20.05,22.12,21.93
3474,20.49,,
3474,,22.99,
3474,,,21.99
3510,,,21.09
3510,20.14,,
3510,,21.98,
3549,20.19,,
3549,,,21.99
3549,,22.99,
3207,15.49,,
3207,,,20.59
3207,,17.99,
3431,15.49,,
3225,15.49,,
3225,,17.99,
3418,19.79,,
3418,,21.99,
3216,20.19,,
3216,,,21.99
3216,,22.99,
3359,20.5,,
3368,20.45,22.99,22.09
3650,21.49,,
3650,,23.49,
3633,19.79,21.69,20.89
3396,19.99,22.4,21.5
3609,20.29,21.99,21.55
3188,20.86,22.25,21.99
3329,20.69,22.15,
3570,,,21.67
3570,20.39,,
3410,20.29,22.29,21.19
3554,20.9,,22.5
3518,20.15,,21.56
3518,,22.31,
3378,19.09,,
3378,,21.39,
3460,19.99,22.1,21.7
3256,20.99,22.79,21.8
3648,20.29,22.59,
3313,20.39,22.59,21.39
3417,,,22.19
3417,20.99,,
3417,,22.99,
3483,19.99,,
3483,,23.19,
3524,20.05,22.16,21.56
3542,20.19,22.99,
3527,19.85,22.15,
3527,,,
3191,19.39,,
3191,,22.45,
10938,20.99,23.89,21.29
3649,19.69,,
3649,,21.79,
3530,19.95,21.99,21.29
3365,20.79,,
3365,,22.89,
3675,19.99,22.15,21.59
3479,20.89,,21.89
3479,,22.99,
3566,20.55,22.75,
3463,20.79,22.84,
3463,,,21.69
3619,19.19,,
3619,,21.89,
3665,20.09,,
3665,,21.99,
3561,20.09,,
3561,,21.99,
3608,20.89,22.94,
3608,,,21.79
3599,20.39,22.74,
3375,21.39,22.34,21.49
3195,20.29,22.99,22.89
3544,19.99,22.37,21.51
3581,20.19,21.3,21.2
3324,20.89,22.89,21.85
3184,20.09,,
3184,,22.3,21.1
3661,20.89,23.99,21.29
3616,,22.99,22.29
3616,21.29,,
3310,19.98,22.38,
3288,,23.65,
3288,20.89,,
3374,20.29,22.99,
3374,,,21.89
3644,19.89,22.49,
3427,20.09,,
3427,,22.65,21.6
3673,19.65,21.95,
3401,19.67,,
3401,,21.41,21.21
3397,20.35,22.2,21.21
3291,19.89,21.59,20.99
3601,,,
3601,,21.95,
3567,20.99,23.29,21.99
3538,20.79,,22.69
3538,,17.77,
3398,20.09,21.19,21.19
3249,21.59,23.09,
3588,21.69,22.99,
3293,21.59,23.09,23.19
3442,20.69,22.39,22.59
3363,,23.39,
3363,21.89,,22.79
3176,20.09,,
3176,,21.99,
3678,19.69,21.79,
3622,,22.34,
3622,19.99,,
3622,,,21.39
3552,19.89,21.99,21.3
3190,20.84,22.99,21.99
3187,20.79,,21.99
3187,,22.99,
3596,19.99,,
3596,,22.99,
3340,20.1,22.39,
3237,20.79,22.99,
3297,21.19,,
3297,,23.09,
3226,19.99,,
3226,,22.99,
3226,,,21.69
3260,19.99,,
3260,,,21.29
3260,,22.99,
11135,19.82,22.39,21.43
3533,21.29,,
3533,,,21.99
3533,,23.49,
11104,19.35,21.3,21.25
3199,21.29,,
3199,,23.49,
3296,20.59,,
3296,,23.39,
3214,19.99,,
3214,,22.99,
3214,,,21.59
3254,20.99,,
3254,,22.49,
3632,20.49,,
3632,,,21.99
3632,,22.99,
3498,21.4,,
3498,,23.7,22.25
3480,,,21.39
3480,20.39,,
3480,,22.39,
3458,20.34,22.39,21.99
3392,20.49,,
3392,,,21.99
3392,,22.99,
3617,20.74,22.32,
3342,20.09,,21.09
3342,,21.99,
3526,20.1,22.37,21.73
3223,19.99,22.89,21.47
3317,20.99,22.89,21.47
3506,20.25,22.13,21.43
3208,20.1,22.18,21.19
3204,20.06,,21.58
3204,,22.09,
3590,19.99,21.99,
3590,,,20.75
3493,20.99,23.09,
3466,20.69,21.69,
3623,19.31,21.92,
3562,,22.33,
3562,20.15,,
3562,,,21.45
3309,19.57,21.77,21.3
3450,21.45,22.5,22.4
3453,,22.99,
3453,21.19,,22.19
3494,22.25,23.45,
3236,19.99,,
3236,,,20.99
3183,19.18,22.39,
10823,19.18,22.39,
3658,21.59,22.99,
3447,22.25,23.45,23.55
3390,,22.33,
3390,20.15,,
3390,,,21.45
3302,20.95,22.99,22.25
3333,21.84,23.09,23.09
3275,19.99,22.55,21.39
3416,20.39,21.95,21.65
3367,20.89,,
3367,,22.89,
3367,,,21.79
3245,21.59,22.99,
3529,21.49,21.69,
3448,19.95,22.65,21.75
3532,19.85,21.95,
3449,,,21.59
3449,20.49,,
3449,,22.99,
3469,19.55,,20.99
3469,,22.19,
3352,19.8,,21.16
3352,,21.95,
3407,19.65,,20.86
3407,,21.99,
3556,20.99,,
3556,,22.99,
3514,20.89,22.79,22.84
3664,21.39,,
3664,,17.77,
3664,,,16.87
3357,20.64,22.24,22.24
3641,21.54,22.99,23.09
3361,20.99,23.29,
3484,20.69,23.45,21.99
3535,21.69,22.99,23.19
3574,,,22.69
3574,21.59,,
3574,,22.99,
3468,20.1,21.55,21.45
3242,,22.44,
3242,,,21.45
3242,19.99,,
3314,19.55,19.55,
3314,,,17.02
3212,19.9,22.05,21.32
3604,,,21.59
3604,19.99,22.29,
3355,20.99,23.99,
11065,19.64,22.25,20.94
3613,20.24,22.25,
3372,,,21.99
3372,20.79,,
3372,,22.64,
3652,19.87,22.44,21.98
3261,19.99,22.58,21.38
3281,21.94,23.99,21.89
3308,21.59,22.99,
3341,,22.44,
3341,,,21.45
3341,19.99,,
3386,21.94,23.99,21.89
3525,,23.41,23.3
3525,21.73,,
3670,21.79,23.09,23.09
3521,21.79,22.99,
3462,21.49,22.99,22.89
3280,19.79,22.19,21.19
3287,21.49,22.99,22.99
3531,21.79,23.09,
3425,19.99,22.15,21.29
3347,21.99,,
3347,,24.11,
3472,20.89,22.89,21.85
3221,20.15,22.35,
3391,20.15,22.35,
3631,19.39,22.39,21.27
3645,22.99,,
3645,,,23.49
3645,,23.97,
3540,19.99,22.49,
3669,20.49,22.39,21.79
3414,20.39,22.99,
3320,20.29,22.99,
3196,20.89,23.29,22.09
3629,20.29,22.99,
3285,21.79,23.79,22.79
3193,20.34,,
3193,,22.64,21.39
3259,20.25,22.25,
10820,20.79,22.48,22.38
3248,21.29,,
3248,,22.79,
10922,20.79,22.48,22.38
3543,20.39,,
3543,,22.99,
11128,,22.49,
11128,20.85,,
3513,19.79,22.99,
3360,,22.95,
3360,20.95,,
3360,,,21.95
3565,,22.95,
3565,21.5,,
3565,,,21.95
3433,,22.85,
3433,20.95,,
3433,,,21.95
3213,,,22.45
3213,,22.95,
3213,21.95,,
3611,,22.95,
3611,21.5,,
3611,,,21.95
3419,,22.95,
3419,21.5,,
3668,21.3,,21.95
3668,,22.95,
3381,18.49,,
3381,,20.99,
3337,20.99,,
3337,,22.79,
3304,21.36,,21.85
3304,,23.3,
3330,20.39,22.69,22.69
3618,21.19,22.82,22.74
3217,21.19,23.69,
3507,19.77,21.39,20.77
3276,19.64,21.99,22.34
3271,20.19,22.15,
3426,19.39,,
3426,,,22.49
3426,,23.29,
3679,20.79,,
3679,,22.51,
3429,18.49,,
3429,,20.99,
3662,19.89,,
3662,,,21.39
3662,,21.99,
3607,20.1,21.55,21.45
3382,19.79,22.19,
3382,,,21.19
3269,,22.21,
3269,19.71,,
3289,19.69,21.89,21.19
3477,21.29,,
3477,,,22.79
3477,,23.39,
3603,20.67,,
3603,,22.69,
3603,,,21.87
3606,19.82,,
3606,,21.85,
3434,,22.99,
3434,20.99,,
3369,19.66,21.36,21.36
3279,19.99,21.92,21.98
3305,21.73,,
3305,,,23.35
3305,,22.96,
3354,19.25,19.29,
3194,,22.99,22.14
3194,20.47,,
3331,,,20.19
3331,19.39,,
3331,,22.55,
3227,19.69,21.95,
3227,,,19.95
3266,19.79,21.95,
3545,21.49,22.99,22.59
3589,20.5,22.1,21.5
3551,,,21.22
3551,,21.7,
3551,19.19,,
3584,21.19,22.82,22.74
3428,20.79,22.59,
3394,19.59,21.99,21.89
3339,,24.09,
3339,21.99,,
3436,20.29,,
3436,,,21.99
3436,,22.99,
3640,20.09,22.27,
3640,,,21.35
3672,,24.09,
3672,21.99,,
3560,19.77,21.42,20.77
3559,20.62,22.45,22.22
3379,,,22.32
3379,20.79,22.49,
3286,20.42,22.29,21.92
3250,,22.49,22.32
3250,20.69,,
3473,19.77,,20.77
3473,,21.39,
3587,20.6,22.35,
3666,20.19,22.69,
3666,,,21.39
3205,19.59,21.99,
3180,19.59,21.99,
3267,20.19,,
3267,,22.29,
3267,,,21.69
3677,20.29,,
3677,,22.99,21.19
10926,20.39,21.93,20.99
11064,20.19,22.49,
11044,21.79,,
11044,,,21.99
11044,,22.99,
2719,,21.2,
2719,18.59,,
2684,20.19,22.2,21.99
2714,20.19,,
2714,,22.99,
2714,,,21.34
2673,,21.3,
2673,20.29,,
2683,20.49,,
2683,,22.99,
2683,,,21.99
2619,20.39,,
2619,,22.59,
2619,,,21.59
2742,20.49,,
2742,,,21.99
2742,,22.99,
2672,,22.99,
2672,20.99,,
2694,,22.99,
2694,18.99,,
2721,20.29,,
2721,,22.29,21.59
2746,19.75,22.09,21.29
2629,19.79,,
2629,,21.99,
2629,,,21.19
2647,19.79,,21.19
2647,,22.19,
2727,20.39,21.95,21.65
2609,20.01,22.3,21.5
3169,19.89,22.79,
3164,19.89,21.89,
2592,19.89,21.99,21.69
2685,20.92,22.4,22.49
2607,20.1,22.86,20.96
2722,19.59,22.39,
2608,21.49,22.69,
2625,21.49,23.09,
2616,21.59,23.09,
2660,19.99,21.29,21.39
2593,21.59,23.29,23.29
2711,,,21.19
2711,19.29,,
2711,,21.99,
2630,18.59,18.79,
2676,21.19,22.82,22.74
2679,20.89,22.79,22.84
3163,20.53,22.83,21.87
2664,21.39,,22.69
2617,20.28,,
2617,,22.29,
2617,,,21.69
2622,21.5,23.3,22.75
2674,20.15,,21.56
2674,,22.31,
2594,19.99,22.69,21.99
11009,,,21.94
11009,20.65,,
11009,,22.19,
2743,20.29,22.89,
2689,19.99,23.39,
2655,19.69,22.19,21.59
2691,19.69,23.69,22.09
2645,20.69,22.69,
2646,20.38,22.27,21.39
2670,20.99,22.89,21.47
2587,20.99,22.89,
2698,19.3,21.7,
2678,20.1,22.86,20.96
2648,,23.04,
2648,20.69,,
2648,,,21.69
2637,,,22.2
2603,20.15,,21.25
2603,,22.95,
2669,21.99,22.99,
2667,19.39,,
2667,,21.35,
3162,21.69,,
3162,,,22.19
2668,18.29,20.49,
2668,,,15.88
2695,20.89,22.99,
2597,18.29,20.49,
2597,,,21.39
2675,20.29,22.69,21.79
2624,19.99,,
2624,,,21.79
2624,,21.99,
2745,19.59,21.79,21.59
2715,20.09,,
2715,,23.99,
2657,20.99,21.64,21.99
2738,19.39,,
2738,,,21.19
2738,,21.89,
2620,20.98,22.93,20.18
2636,19.69,,
2636,,21.49,
2636,,,21.84
2729,19.69,21.35,21.79
2627,19.09,20.99,
2627,,,20.88
2621,,21.29,
2621,19.75,,21.25
2623,19.24,22.29,20.75
2690,19.09,20.99,20.99
2724,19.95,22.65,
2613,19.39,21.69,21.39
2702,19.59,21.79,20.99
2705,19.99,21.64,21.14
2626,18.69,19.39,20.84
2618,19.49,22.49,20.84
2601,19.99,22.45,21.19
2688,19.99,,21.19
2688,,21.99,
2595,,,20.89
2595,19.79,21.79,
2602,19.79,,20.99
2602,,22.29,
2614,19.59,22.35,
2652,19.89,22.39,21.34
2631,19.75,22.28,20.88
11137,20.59,22.99,
2615,,,20.75
2615,19.55,,
2615,,21.85,
2686,20.49,,
2641,19.69,22.18,20.59
2644,20.35,22.45,21.9
2599,20.24,22.09,21.64
2696,22.21,,
2696,,23.33,
2598,20.65,,21.99
2598,,22.3,
2741,19.99,21.94,21.59
2731,19.75,,
2731,,,21.2
2731,,22.2,
2653,21.59,,
2653,,,23.18
2653,,23.03,
2666,19.74,21.29,20.99
2716,19.99,20.84,20.79
2717,19.99,,
2717,,22.59,
2640,19.99,21.74,21.34
3165,20.53,22.83,
2590,20.59,23.45,
2700,19.77,21.99,22.99
2703,20.69,22.99,
2703,,,21.99
2692,21.65,,
2692,,23.75,22.99
2663,20.49,,
2663,,22.99,
2680,21.19,,22.39
2649,20.34,22.35,
2649,,,21.75
2726,19.68,,
2726,,22.09,
2726,,,20.53
2730,21.5,,
2730,,,22.3
2632,20.35,,21.99
2632,,22.3,
2725,19.3,22.21,20.4
2713,20.05,,21.45
2749,21.65,,
2749,,23.75,22.99
2654,21.78,23.33,23.29
2612,20.56,,
2612,,,21.78
2612,,22.91,
2604,20.19,22.99,20.55
2706,22.99,,
2706,,23.97,
2744,19.79,,
2744,,21.99,
2744,,,20.99
2635,22.98,,
2635,,17.83,
2610,19.99,22.45,20.39
2665,19.82,22.44,21.6
3168,16.98,,
3168,,19.88,
11060,,22.49,
11060,20.85,,
10864,,22.49,
10864,20.85,,
2708,20.05,,21.85
2708,,22.15,
2642,15.8,,
2642,,,19.6
2642,,17.99,
2600,20.29,,
2600,,,20.99
2600,,22.39,
3161,19.39,,
3161,,21.79,
2681,19.89,,
2681,,21.85,21.24
2697,19.97,,20.87
2723,19.89,21.89,
2734,20.6,22.2,22.3
2693,,22.29,
2693,19.49,,
2693,,,17.11
16225,19.39,,
16225,,,19.99
16225,,21.99,
16224,19.5,21.59,20.3
16223,20.99,,22.54
16223,,22.49,
16222,20.99,,22.49
16222,,22.99,
16221,18.99,21.64,
16219,20.99,22.99,
2662,21.19,22.82,
16216,18.67,,
16216,,20.49,20.59
16215,20.6,,
16215,,,22.35
16214,20.99,22.49,22.54
16213,20.99,,
16213,,22.99,
16218,20.68,22.8,22.55
16217,19.14,,
16217,,21.37,21.27
16220,19.11,21.22,20.77
2643,21.25,22.99,22.09
2591,,22.59,
2591,,,22.29
2591,21.29,,
2687,19.89,,
2687,,21.89,
20945,21.4,,
20945,,23.99,
20945,,,21.98
20944,19.79,22.19,20.99
20757,,21.5,
20757,20.75,,22.48
20942,20.95,22.85,22.55
20941,19.64,,19.84
2740,20.05,22.59,
2740,,,22.15
20940,19.98,,
20940,,21.7,21.1
20853,,23.29,
20853,21.84,,
20853,,,22.74
16130,19.99,23.49,21.89
20937,20.29,22.44,22.74
16239,20.96,22.5,21.41
20935,20.69,,
20935,,23.39,
20935,,,22.09
20934,18.4,,20.3
20934,,19.7,
20855,21.4,22.7,
20932,20.49,,
20932,,,21.79
20932,,23.09,
20931,,23.19,
20931,20.49,,
20931,,,22.14
2628,,21.89,
2628,19.99,,20.99
16132,20.95,22.59,22.78
20857,20.85,22.65,21.4
20928,20.99,22.99,21.99
16180,20.19,22.79,21.89
2588,19.89,,
2588,,21.89,
2588,,,20.89
2596,19.79,,20.89
2596,,21.79,
20864,21.79,23.09,23.39
16211,,21.99,
16211,20.75,,
20868,19.43,21.63,21.59
16206,19.87,21.31,21.09
20859,19.99,22.29,21.89
2747,,,20.89
2747,19.79,21.79,
20769,20.19,,
20769,,21.99,
20769,,,21.79
16129,21.97,23.17,23.17
20863,19.75,21.79,20.89
16228,,,21.45
16228,,22.49,
16228,19.99,,
16181,20.1,,21.4
16181,,21.8,
20867,,21.49,
20867,19.44,,
20867,,,20.08
20865,,22.45,
20865,19.99,,
20865,,,21.99
16128,20.99,,
16128,,,22.19
16128,,22.99,
20861,16.69,,
20861,,19.27,21.69
20900,22.95,24.55,24.49
2589,21.47,22.55,21.95
20866,,,21.3
20866,,21.45,
20822,19.38,21.7,21.18
20764,,,20.59
20764,19.35,,
20764,,21.59,
20858,19.46,21.26,
20858,,,20.69
20862,19.99,22.19,21.69
20886,15.69,17.99,20.46
20883,18.69,,
20883,,,19.99
20875,18.85,,
20875,,20.85,
20860,19.87,,22.38
20885,15.69,17.99,20.46
2712,,,21.49
2712,19.99,,
2712,,22.5,
20890,,22.77,
20890,21.29,,
20890,,,22.55
20879,21.59,22.89,
20876,15.19,,20.65
20876,,17.81,
20871,21.87,,23.17
20899,17.35,17.7,17.99
20881,21.59,22.99,22.59
16126,21.59,,
16126,,,20.59
16126,,23.99,
20880,19.25,21.38,20.88
16177,,22.99,
16177,,,21.69
16177,20.99,,
2728,,22.43,
2728,20.48,,
16178,,23.19,
16178,19.99,,20.99
20889,20.1,22.65,21.39
20898,21.7,22.9,22.99
16176,,,21.69
16176,21.19,,
16176,,23.49,
20856,21.75,,22.99
20856,,22.99,
20897,20.39,22.39,21.99
20869,,,18.79
20888,19.95,,
20888,,21.95,21.77
20887,19.35,21.25,21.95
2736,,22.69,
2736,20.49,,
20882,20.65,22.29,22.19
20766,21.72,23.24,23.07
20874,19.85,22.15,
20873,18.69,,
20873,,20.99,
20873,,,18.61
20765,20.15,21.98,
20870,20.85,23.85,22.85
16227,19.09,20.99,
16227,,,21.19
16226,18.99,,
16226,,20.99,20.59
20884,22.15,23.25,
16236,21.45,22.85,22.75
2611,19.99,22.59,21.49
20891,19.99,22.39,21.59
20878,21.49,23.31,23.39
20877,21.08,24.38,22.39
20872,20.39,,
20872,,22.74,
20872,,,21.79
16134,21.65,22.98,22.77
16131,20.49,,
16131,,,21.99
16131,,22.67,
20896,,23.99,
20896,20.99,,
20895,21.89,,21.89
20895,,23.99,
20894,,,21.99
20894,20.99,,
20894,,22.99,
20893,21.99,,
20893,,23.99,
2671,20.49,,
2671,,22.89,
20892,,23.39,
20892,20.99,,
20852,19.99,,
20852,,22.39,
20852,,,21.59
2661,19.39,21.75,21.42
2709,20.99,,
2709,,22.89,
2739,19.89,,
2739,,22.39,
2739,,,21.09
16083,,23.79,
16083,21.89,,
16082,,22.3,21.9
16082,20.6,,
2638,20.49,,
2638,,22.89,
2658,,21.85,
2658,19.89,,
2658,,,21.09
2701,20.44,22.69,21.99
2710,19.45,21.3,
2656,19.55,,
2656,,21.59,
2704,21.05,22.99,21.99
16038,,,22.75
16038,21.5,,
16037,,,
16037,,,
2682,20.29,,
2682,,22.09,
2682,,,16.93
2651,20.15,,
2651,,22.15,
2651,,,21.85
2586,,,20.79
2586,19.79,21.79,
2748,20.09,22.39,
2735,20.89,22.49,22.29
3170,20.6,22.8,
3172,20.09,22.69,21.59
15967,22.19,,23.19
15966,20.88,22.9,22.45
15965,20.9,,22.49
15964,21.55,,22.55
15964,,22.99,
15963,,22.6,22.4
15962,21.99,23.99,
11027,21.59,23.69,22.99
2659,21.15,22.25,22.45
2639,,22.99,22.09
2639,20.99,,
3166,20.39,22.9,21.99
2707,20.89,22.74,22.39
15915,21.95,19.95,20.95
15914,20.95,21.96,21.78
15913,,21.38,
15913,19.33,,20.83
15912,19.77,21.97,
15911,,23.09,
15911,20.99,,
15910,22.15,23.25,23.35
2733,20.39,22.95,
15909,20.49,,
15909,,21.69,21.09
15908,19.89,22.59,20.79
2699,19.89,21.79,20.89
2732,19.89,21.69,21.29
3167,20.4,,21.5
2633,20.7,22.55,22.7
2737,21.19,22.82,22.74
15866,19.39,21.39,
15865,,,18.79
15864,,22.25,22.9
15864,21.25,,
2677,19.42,,20.63
2677,,,
15863,20.99,,
15863,,22.1,21.69
15862,21.25,22.25,22.3
15861,19.79,21.89,21.09
15860,21.59,22.89,22.99
15859,21.63,22.8,22.53
15858,,23.09,
15858,20.99,,
15858,,,21.99
15857,,18.15,
15857,15.49,,21.35
15856,,18.15,
15856,15.49,,
15855,,23.09,
15855,20.99,,
15855,,,21.99
15854,20.39,22.99,
3171,20.3,22.74,
15853,,22.99,21.89
15853,20.39,,
15852,20.39,22.99,
15851,20.89,22.99,
15851,,,21.99
15850,,23.19,
15850,20.99,,
15850,,,21.99
15849,,23.09,
15849,,,22.09
15849,20.99,,
15848,19.79,21.93,
15847,21.57,23.52,22.83
15846,19.59,21.99,
15846,,,16.58
15845,,,21.15
15845,19.99,,
2605,20.19,22.14,
15844,21.53,22.86,22.57
15843,,,21.49
15843,19.39,,
2650,20.49,22.19,22.04
2634,19.78,22.09,20.99
2720,20.2,22.15,21.1
2606,19.42,21.3,20.31
15792,20.99,22.79,22.56
15791,20.05,22.14,21.34
15790,,,
15789,,,22.3
15789,21.55,22.9,
3009,19.99,,
3009,,22.49,
15788,19.89,21.89,22.19
15787,19.4,21.3,20.96
15786,20.09,21.99,
15785,20.7,22.65,22.4
15784,21.99,22.98,23.19
2863,20.75,22.95,21.8
3139,20.49,,
3139,,,21.99
3139,,22.79,
2856,19.95,,
2856,,21.95,
2769,21.2,,
2769,,22.2,
3101,,,21.59
3101,20.44,,
3101,,22.59,
2803,21.49,23.38,22.15
2813,20.29,22.69,21.99
15717,,23.89,
15717,,,22.99
15717,21.99,,
2761,,23.49,
2761,21.49,,
15715,20.99,22.49,22.54
15714,22.05,23.27,23.17
15713,21.87,23.17,23.17
15712,21.41,23.17,23.05
15711,20.43,23.55,21.7
15710,,,22.19
15710,20.69,22.69,
15709,15.98,17.52,19.9
14836,19.39,21.39,
14894,16.13,17.83,17.07
3140,20.29,22.39,21.89
15708,19.88,,
15708,,21.54,
15708,,,17.23
15707,19.4,,
15707,,21.25,
15707,,,
14821,21.79,,
14821,,,21.99
14821,,22.99,
14895,20.99,22.99,
15706,21.19,23.19,22.09
15705,21.39,22.29,22.39
14912,20.85,20.99,21.65
15704,,22.95,
15704,21.15,,
15704,,,21.85
15703,21.55,23.25,22.85
3082,,,21.22
3082,,21.99,
3082,19.19,,
15701,21.7,,22.55
14852,21.9,,
14852,,,21.6
14853,20.65,,22.1
15700,19.8,21.6,21.4
14857,20.55,21.85,21.95
15699,18.5,,
14914,21.2,22.8,22.8
14869,19.68,21.88,
14908,18.97,,
14908,,22.28,
14908,,,21.96
14907,19.97,,
14907,,22.99,
3000,19.49,,
3000,,,20.19
3000,,21.99,
15698,14.4,,
15697,,,20.74
15697,19.89,,
15697,,22.99,
14877,19.42,20.92,
14877,,,18.15
15696,,,18.79
14863,21.41,,
14863,,23.98,
14863,,,21.99
14835,19.19,21.84,21.23
14834,19.99,22.69,21.68
14838,19.09,21.47,21.47
14837,19.39,21.69,21.39
15695,21.35,22.99,22.49
14541,20.99,,
14541,,22.99,
15694,19.9,21.85,20.2
15693,21.69,23.19,
15692,15.25,17.99,
15691,,19.1,
15690,15.9,17.64,16.86
15689,20.5,22.7,21.5
15688,,,18.79
15687,21.58,22.98,22.87
14847,17.57,19.05,18.57
14913,20.03,,
14913,,22.04,
14913,,,21.84
3044,20.24,21.54,
15686,19.59,21.99,20.99
15685,20.74,22.2,21.98
14917,20.8,22.5,
15684,18.9,,19.98
15683,,,22.5
15682,20.5,,
15682,,,21.99
15681,19.22,21.3,21.19
15680,,23.19,
15680,,,22.89
15680,21.94,,
15679,16.89,,
15679,,,21.2
15679,,19.5,
15678,,,23.09
15678,21.89,,
2884,20.69,22.32,
2884,,,22.14
15677,21.59,23.09,23.19
15676,21.19,22.87,22.29
15675,18.69,,
15675,,19.1,
15674,20.99,22.49,22.54
15673,16.25,18.57,20.4
15672,15.79,17.99,20.49
14845,,22.8,
14845,20.7,,
14845,,,21.98
15671,,21.95,
15671,19.99,,
15670,,18.7,
15670,16.79,,
15670,,,20.99
15669,,,20.79
15669,20.61,,
3114,20.39,22.79,
15668,20.09,22.59,21.69
14900,19.79,,
14900,,22.99,
15667,20.39,22.59,21.79
15666,,,19.79
15666,18.5,19.95,
15665,15.29,17.99,
15664,20.8,22.8,22.2
15663,,22.29,
15663,20.49,,21.49
15662,19.59,21.98,
14831,18.49,18.89,
15661,16.99,20.19,21.29
3064,19.85,22.29,
3064,,,18.32
15660,19.99,21.99,20.99
15659,21.58,22.95,
14856,19.95,,21.7
14867,20.19,22.28,21.99
14875,20.1,,
14875,,,21.4
15658,19.55,,
15658,,21.5,
15657,19.98,22.45,21.45
15656,20.99,,22.15
14876,20.27,22.28,21.99
21035,21.33,,22.69
2986,19.85,,
2986,,22.29,
2986,,,18.32
15655,19.25,21.35,
15655,,,20.79
15654,21.33,,22.69
14829,21.47,22.79,22.84
14918,19.99,21.59,21.29
2861,21.24,,
2861,,23.25,
2861,,,19.08
2995,19.99,22.45,
2995,,,18.32
2844,19.89,,
2844,,22.35,
3095,19.09,,
3095,,22.19,
2837,19.95,,
2837,,21.95,21.55
2914,20.44,,
2914,,23.04,
2914,,,21.59
2946,20.05,,
2946,,22.64,
2801,19.89,21.99,
2864,21.19,22.89,22.89
3117,19.29,21.99,
2842,19.99,,
2842,,22.45,
2976,19.69,21.99,20.99
2994,,,22.59
2994,20.49,,
2994,,22.99,
3020,,22.99,
3020,20.49,,
14501,19.99,,
14501,,,22.35
14501,,,
14500,21.79,23.09,23.39
14499,20.29,,
14499,,,21.88
14498,,,18.79
14497,20.1,21.99,21.69
14496,20.07,22.49,21.57
14502,20.29,,
14502,,,21.88
14507,19.69,21.89,
14506,19.79,21.99,
14505,19.79,21.89,
3115,21.69,,
3115,,23.99,
14504,22.39,,
14504,,22.26,
14504,,,21.55
14503,18.99,21.39,20.89
14514,19.19,21.99,20.99
14513,19.99,22.59,21.45
14512,20.88,23.26,22.99
14511,20.11,22.63,
14510,19.99,21.99,20.99
14509,20.59,22.89,
14508,,,23.09
14508,21.09,,
14495,20.73,,
14495,,22.81,
14495,,,22.28
3022,,,21.69
3022,20.59,,
3022,,22.99,
14465,19.95,22.3,21.2
14464,19.31,21.59,
14463,19.99,21.99,
14462,19.79,21.99,
14461,19.9,,
14461,,,20.5
14461,,20.7,
14460,21.35,,
14460,,22.8,22.3
14459,15.39,17.12,
14459,,,16.36
14476,,,18.79
14475,19.79,,20.89
3017,,23.19,
3017,20.69,,21.89
14474,21.5,,
14474,,,21.24
14473,19.89,21.99,21.79
14472,,,18.79
14470,19.99,21.75,21.79
14469,18.69,,
14469,,20.99,
14467,20.99,,
14467,,,21.89
14467,,22.99,
14485,21.69,,22.17
14485,,22.97,
14484,20.49,22.29,
14484,,,22.04
14483,19.3,,
14483,,21.65,
14481,20.99,22.49,22.54
3021,16.69,,
3021,,,21.69
3021,,19.29,
14480,,,20.55
14480,19.99,,
14480,,17.58,
14478,19.69,,20.49
14494,19.65,,
14493,19.59,,
14493,,22.25,
14492,21.8,22.8,
14491,19.79,21.49,
14491,,,20.59
14490,20.9,22.5,22.2
14488,19.58,22.17,
14489,20.22,0.01,21.59
14487,19.98,,
14487,,,21.39
14487,,22.05,
3032,19.99,,
3032,,22.99,
3032,,,21.79
14486,19.3,,
14486,,21.65,
14440,19.8,,21.2
14440,,,
14457,20.04,,21.99
14457,,22.56,
14456,20.19,22.49,21.39
14454,19.89,21.89,21.29
14452,,,21.78
14452,19.69,,
14451,20.59,22.14,21.74
14449,19.98,,
14450,15.29,,
14450,,17.06,
14450,,,16.18
14448,20.49,22.49,
3079,19.89,,
3079,,22.99,
14447,15.19,15.99,18.99
14446,20.99,23.25,22.19
14445,20.97,,
14445,,23.2,23.15
14444,20.68,22.6,21.1
14443,20.74,,22.55
14437,20.3,,
14437,,,20.3
14435,15.79,17.99,20.49
14434,15.79,,20.49
14434,,17.47,
14433,15.79,17.99,
14433,,,16.21
14431,15.79,17.99,20.46
3038,21.99,,
3038,,23.99,
14438,,23.09,
14438,18.99,,21.99
14436,21.76,23.53,23.58
14432,20.8,22.25,22.31
14416,19.69,,
14416,,21.99,
14415,20.59,,
14415,,,22.89
14415,,22.99,
14414,16.55,18.2,17.48
14413,21.39,22.79,22.84
14412,,21.39,
14412,18.99,,
14411,20.89,22.48,
14410,20.44,22.14,
3126,16.69,,
