id_estacion,nombre,latitud,longitud
21437,servicio escoserra de culiacan sa de cv,24.78665,-107.4436
21468,servicios gasolineros el castaño sa de cv,21.86848,-102.3098
21471,gaservicio maestros sa de cv,20.69336,-103.3544
21473,energia y servicios coordinados sa de cv,25.60795,-103.5101
21474,estacion de servicio leon sderl de cv,20.61324,-100.3985
21475,grupo combumeza sa de cv,19.25379,-98.94544
21476,alejandro mario ochoa fragoso,19.50028,-99.1015
21477,servicio facil del sureste sa de cv,19.82526,-99.24593
21478,servicio xalpatlahuac sa de cv ,17.48092,-98.61845
21479,jose corte herrera,,
21480,ernestina vargas gaspar,19.96706,-99.04297
21481,servicios kanasin sa de cv (es10633),20.92689,-89.59879
21482,santiago trujillo hurtado,20.00588,-100.5215
21483,combustibles medrano sa de cv,20.65234,-103.2911
21489,super servicio santa ines sa de cv,17.96135,-102.2013
21490,gasolinera northm s de rl de cv,20.50786,-100.1474
21491,servicios meta s a de c v,22.30077,-100.968
21493,estaciones de servicio sa de cv,20.64465,-100.5015
21494,petroplazas sa de cv,24.84372,-107.4422
21497,express gas sa de cv,21.6294,-101.0673
21498,servicios y gasolinera la costerita sa de cv,24.74018,-107.4363
21525,servicios la exacta s de rl de cv,28.18227,-105.4851
21526,sg san marcos sa de cv,,
21527,gerardo garza garcia,25.69447,-99.2405
21528,estrada enterprises  sa de cv,20.38619,-99.19738
21529,servel triangulo del refugiosderldecv,32.54699,-116.9695
21530,super servicio ailes sa de cv,19.64663,-99.26826
21531,combustibles el cuatro sa de cv,20.92397,-103.0411
21532,estacion de servicio diamante ggp sa de cv,14.88812,-92.28195
21533,tracto center mante sa de cv,22.23634,-97.86848
21534,tracto center sa de cv,22.39067,-97.90808
21535,servicios gomar sa de cv,20.53206,-103.4145
21536,servi fer sa de cv,17.58752,-99.51638
21537,multiservicio carrisal sa de cv,20.65216,-101.3587
21538,combustibles y servicios lomas la salle sa de cv,29.05019,-106.3287
21539,combustibles chuburna sa de cv,20.94484,-89.58137
21540,grupo gasolinero regio sa de cv,25.78437,-99.18478
21544,estaciones de servicio en tuxtla sa de cv,16.77088,-93.11262
21545,servicios gasolineros de mexico sa de cv,21.12613,-101.648
21546,servicios gasolineros de mexico sa de cv,25.80156,-100.5671
21547,edgar jose arguelles duran,19.27617,-99.55537
21564,autoservicio san geronimo sa de cv,19.30633,-100.1996
21565,gasolinera el paisa sa de cv,21.25546,-102.3284
21566,gasislo 2000 sa de cv,23.17199,-102.8586
21580,servicios sanrefe sa de cv,19.84858,-98.94935
21581,estacion tlacote sa de cv,20.59411,-100.415
21582,gasolinera la barranca de alamo sa de cv ,20.90432,-97.67855
21583,serviexpress vm7 sa de cv,17.28123,-97.6704
21584,miniestacion express sa de cv,20.69023,-101.3563
21585,servicios modernos de jilotepec sa de cv,20.03824,-99.56584
21586,super servicio soledad sa de cv,22.1949,-100.9412
21587,servicios gasolineros de mexico sa de cv,20.9817,-101.2831
21588,vale servicios gasolineros sa de cv,22.14611,-100.9568
21589,estacion grugas s de rl de cv,32.24152,-116.933
21590,servicios gasolineros de mexico sa de cv,20.68251,-101.3535
21591,sebasjal sa de cv,19.81081,-99.11169
21592,servicios energeticos de queretaro sa de cv,20.6151,-100.3866
21593,estaciones de servicio caminos de guanajuato sa cv,21.28868,-100.5236
21594,mega servicio tapachula sa decv,14.71644,-92.16116
21595,abastecimiento mexiquense de calidad sa de cv,,
21596,grupo treher sa de cv,19.81281,-99.10886
21597,gasolinera del 47 sa de cv,20.95322,-97.40811
21598,suministros de gasolina diez sa de cv,20.67772,-103.2337
21599,neil martin perez campos,31.60881,-106.6863
21600,estacion grugas s de rl de cv,31.75446,-116.5852
21601,combustibles barrio 3 sa de cv,22.00329,-100.0982
21602,grupo gasolinero j&ampr sa de cv,19.0468,-98.79375
21603,super servicio agua dulce s de rl de cv,20.38612,-97.30706
21604,combustibles las palmas s de rl de cv,20.54613,-97.45226
21605,gasolineria gamboa s de r l,16.76569,-93.13746
21606,auto servicio aro sapi de cv,32.43426,-116.8656
21607,españa corporativo sa de cv,19.03756,-98.22448
21622,gasolinera la malinche  s a  de cv,19.03854,-98.03349
21623,grupo bedez sa de cv,18.90019,-98.42002
21624,operadora de gasolineras del istmo sa de cv,16.44804,-95.01431
21625,servicio relampago sa de cv,22.29301,-100.8442
21626,grupo gasolinero fosell sa de cv,21.88299,-102.2591
21627,agc gaso sa de cv,20.62753,-100.4629
21628,servicio el leoncito sa de cv,22.13767,-100.8522
21629,servicios gasolineros de mexico sa de cv,21.94981,-102.3334
21630,gasolinera el milenario  ahuehuete sa de cv ,17.04087,-96.64194
21631,juan oscar lievano narvaez,16.73071,-93.10635
21632,combustibles ecco sa de cv,20.53002,-103.3474
21633,servicio facil del sureste sa de cv,17.98268,-93.16084
21634,gasolinera jv sa de cv,26.92106,-105.6474
21635,j cruz orozco barragan,18.69555,-103.6652
21636,lubricantes la otra sa de cv,29.53987,-104.4264
21637,feres duran del llano sa de cv,30.36544,-107.1285
21638,comserpo sa de cv ,22.09524,-100.8701
21639,herminia solis arizmendi,16.87869,-99.85522
21641,autoserviciosan jose mayorazgo de puebla sa de cv,19.00246,-98.23941
21642,autoservicio benitez sa de cv,32.48008,-117.0446
21643,multiservicios altos norte sa de cv,21.29652,-102.1384
21644,servicio tres vidas sa de cv,16.88018,-99.88284
21662,gapodhi sa de cv,20.10949,-98.72974
21663,gasolinera el tejar sa de cv,19.07959,-96.15447
21664,enrique mata vargas,19.01014,-99.4032
21665,estacion de servicio subplatino sa de cv,19.01644,-98.22735
21666,gasolinera santa paula sa de cv,20.59942,-103.2541
21667,petromax sa de cv,28.74625,-106.1591
21668,gaservicio morelos sa de cv,28.83967,-111.4896
21669,combured sa de cv,22.16998,-100.837
21670,transtur hofra sa de cv,19.5246,-99.10319
21671,operadora de combustibles centro logistico sa decv,14.89629,-92.26176
21672,gasolinera la bendicion sa de cv,15.01359,-92.40251
21673,servicios gasolineros de mexico sa de cv,20.57949,-100.4133
21674,servicios integrales del valle kinsancar sa de cv,19.25284,-98.90453
21675,jorge roberto jaimes serrano,18.96195,-99.57673
21682,servicio aguamarina sa de cv,20.67427,-101.3396
21696,grupo gasolinero samara sa de cv,20.76342,-105.3568
21697,teza combustibles sa de cv,19.59162,-98.92888
21698,gasolinera jose de galvez sa de cv,22.15184,-100.9442
21700,servigaz arboledas sa de cv,21.89865,-102.3011
21707,maria elena flores acevedo,22.60645,-103.0163
21717,distribuidora de combustibles karzo s de rl de cv,25.87803,-97.51124
21737,petrosab sa de cv ,20.73303,-100.4426
21738,gasolinera del carmen de sahuayo sa de cv,20.04465,-102.7169
21744,lisbeydi madrigal cerpas,18.99816,-102.0805
21768,corporacion gasolinera millenium sa de cv,27.47894,-99.54154
21769,petrosab sa de cv ,20.56989,-100.3139
21773,servicio peñacorada sa de cv,20.63121,-100.2866
21774,roberto trejo valdes,17.10698,-99.71086
21775,operadora de combustibles santo domingo s a de cv ,16.6108,-96.01987
21776,carburantes de yucatan sa de cv,21.02607,-89.57233
21777,servicios gasolineros de mexico sa de cv,20.78803,-101.329
21778,gasoil tecnologias sapi de cv,19.09668,-96.21111
21779,servicios energeticos arroyo del real sa de c v ,21.20044,-99.44738
21780,giselle nuñez ochoa,25.06,-105.4255
21781,estacion de servicio caucel sa de cv,21.00083,-89.68209
21782,marva energeticos sa de cv,18.9003,-97.12644
21783,servicio husares de la  union sa de cv,21.3895,-101.8752
21784,beba combustibles sa de cv,19.42124,-99.54676
21785,gasolinera zavaleta sa de cv,19.05444,-98.23992
21786,carvi autoservicios sa de cv,17.94631,-92.91705
21787,estacion de servicio hacienda del potrero de la pi,20.35099,-102.0273
21788,diaz gas sa de cv,31.62025,-106.4405
21789,diaz gas sa de cv,31.6073,-106.3628
21790,diaz gas sa de cv,31.74621,-106.4259
21819,petra estacion de servicio sa de cv,20.58801,-100.1883
21820,estacion y servicios del corredor tamos sa de cv,22.22004,-97.99995
21821,consorcio de hidrocarburos villalobos sa de cv,20.58529,-103.2218
21822,francelli rubi benavides morales,25.98852,-98.12495
21823,gpdc estaciones de servicio s a de c v,20.60469,-100.4146
21824,petro servicentro sa de cv,20.29236,-102.7191
21825,petro servicentro sa de cv,20.29179,-102.702
21826,efrain osornio narvaez,18.96263,-99.58198
21827,super servicio salk sa de cv,22.10802,-100.9688
21828,vale servicios gasolineros sa de cv,22.121,-100.9159
21829,multiservicios el caminante sa de cv,,
21830,servicio f m 3 sa de cv ,27.56261,-99.5982
21849,grupo fuchela,20.56989,-100.314
21850,estacion de servicio floresta s de rl de cv,31.86562,-116.6078
21851,multiservicios especializados morita sa de cv,21.97289,-102.2892
21852,estacion de servicios el trebol sa de cv,26.38131,-109.0103
21853,estacion de servicio puerta grande  s de rl de cv,21.15055,-101.6428
21854,olivanders sa de cv,20.98456,-89.70158
21855,gasolinexpressoledad sa de cv,22.19048,-100.947
21856,servicio ordaz sociedad anonima de capital variable,20.554,-100.4214
21857,servicio rodeli 2 sapi de cv,20.5297,-100.4413
21858,centergas s de rl de cv,20.58918,-100.3424
21860,gs gas q sa de cv,25.66274,-100.2978
21861,estacion el naranjo sa de cv,32.49206,-116.9461
21881,energeticos tecam sa de cv,18.88953,-97.75017
21884,estacion san pedro de roma sa de cv,26.37319,-99.0368
21888,servicio efigas s de rl de cv,31.01522,-114.8435
21889,servicio facil del sureste sa de cv,18.40484,-93.2159
21890,grupo gasolinero rama sa de cv,19.11373,-97.41251
21891,gs gas q sa de cv,20.55356,-100.4218
21892,servicio efigas s de rl de cv,32.47639,-116.9213
21893,servicio efigas s de rl de cv,32.4506,-117.0252
21894,servicios petroleros de queretaro sa de cv,20.59099,-100.3293
21895,servicio efigas s de rl de cv,32.43258,-117.042
21896,autoservicios dabria sa de cv,18.02041,-92.91174
21897,servicios gasolineros de mexico sa de cv,20.67172,-101.2981
21898,servicios gasolineros de mexico sa de cv,21.05228,-102.5781
21899,super servicio del potosi sa de cv,22.0414,-100.8562
21900,novogas la piedad sa de cv,20.58264,-100.2515
21901,mch soluciones sa de cv,19.62328,-99.28358
21902,servicio cupula sa de cv,19.36454,-98.9503
21903,super servicio aramm sa de cv,19.89034,-99.23959
21904,servicios osgas sa de cv,27.48283,-109.9053
21905,servicios ecologicos de calkini sa de cv,18.6434,-91.79903
21906,servicios ecologicos malecon sa de cv,18.66589,-91.75748
21907,servicio cupula sa de cv,19.30941,-99.58315
21909,centro gasolinero animas sa de cv,19.51743,-96.86159
21910,operadora de combustibles megalem sa de cv,16.73173,-93.10838
21911,servicios gasolineros de mexico sa de cv,21.98811,-102.3335
21938,grupo gasolinero agricola sa de cv,23.18211,-102.8593
21939,gasolinera los gemelos sa de cv,16.67192,-93.07782
21940,energia y servicios coordinados sa de cv,19.56118,-99.2468
21941,gasolinera centro logistico sa de cv,14.88749,-92.26449
21942,estacion y servicio san juanito sa de cv,19.77553,-101.1351
21943,estacion de servicio docadi sa de cv,16.34932,-98.0621
21944,grupo energetico la piramide sa de cv,18.09555,-93.16551
21945,multiservicio alcaraces sa de cv,19.35897,-103.5778
21946,servicios gasolineros de mexico sa de cv,26.8143,-101.4197
21947,servicios gasolineros de mexico sa de cv,21.0156,-101.8499
21948,servicios gasolineros de mexico sa de cv,21.06843,-101.6376
21949,grupo gasolinero jalpan sa de cv,21.23403,-99.47911
21950,super servicio galaxia sa de cv,19.42131,-98.90403
21951,servicio chocogas sa de cv,18.23404,-93.21652
21952,servicio rendigas ahuehuetzingo sa de cv,18.49138,-98.63608
21953,energeticos el fresno sa de cv,18.92554,-97.95779
21954,servicio nectar 58 sa de cv,20.62828,-103.4582
21955,veronica lazaro gonzalez,19.7853,-97.3232
21956,gasolinera tariacuri sa de cv,17.96398,-102.2212
21957,combustibles puerto de abrigo dzilam de bravo sa d,21.3937,-88.88868
21958,grupo seca gasolineras sa de cv,20.94486,-101.4158
21959,grupo gaslub de chiapas sa de cv,16.60905,-92.9921
22006,grupo andaluz  de desarrollo sa de cv ,23.40846,-99.38517
22007,servicio real acueducto sa de cv,20.71218,-103.4097
22008,gertell combustibles sa de cv,20.89582,-98.59122
22009,sandra irene beckwith hernandez,20.60594,-100.2756
22010,servicio riberas de sacramento sa de cv,28.78184,-106.1685
22011,estacion gm sa de cv,20.76336,-102.723
22012,argus gasolinera sa de cv,20.41333,-103.5937
22013,operadora abc petroelite sa de cv,19.5383,-99.21604
22014,petroplazas sa de cv,23.22337,-106.3754
22015,autoservicio paraje sa de cv,18.87786,-96.86245
22066,fedracun sa de cv,20.65513,-87.06215
22067,servicios gasolineros de mexico sa de cv,20.41042,-101.1924
22068,servicio complejo industrial ocotito sa de cv,17.553,-99.48997
22069,autoservicio aurora sa de cv,22.72647,-102.4938
22070,gasolinera izapa s a de c v ,14.87199,-92.28824
22071,flor de maria campos gutierrez,20.39116,-99.97714
22072,gasolinera centenario tx sa de cv,20.70091,-99.81628
22073,super servicio alvarei sa de cv,19.27916,-99.5612
22074,servicio portomarin sa de cv,19.27443,-99.55537
22075,servicio los cues sa de cv,20.50985,-100.4092
22076,petromax sa de cv,20.57514,-103.3896
22077,servicio zaino sa de cv ,21.14231,-86.83072
22078,servicios ecologicos ruinas de edzna sa de cv,20.12747,-88.92974
22106,combuexpress sa de cv,21.51934,-104.901
22107,combuexpress sa de cv,21.50747,-104.8844
22108,combuexpress sa de cv,21.03748,-104.3788
22109,combuexpress sa de cv,20.38828,-102.9217
22110,combuexpress sa de cv,19.40796,-103.5456
22111,combuexpress sa de cv,20.88044,-103.8291
22112,combuexpress sa de cv,20.9155,-100.7607
22114,joel garza garcia,26.38843,-99.01926
22143,gasolineras las adelitas sa de cv,19.7068,-98.77462
22144,jorimar gasolineros sa de cv,20.45081,-103.4362
22145,imperogas sa de cv ,20.59675,-103.3903
22146,administradora del colorado s de rl de cv,32.659,-115.4197
22147,administradora del colorado s de rl de cv,32.35172,-117.0597
22148,grupo gasolinero alfer sa de cv,20.81397,-100.4453
22149,control gas lopez portillo sa de cv,19.82659,-90.55248
22150,grupo gaso guerrero sa de cv,17.59475,-99.51873
22151,osezac sa de cv,22.77383,-102.5934
22152,energia integrada del sureste sa de cv,17.99146,-94.55769
22153,grupo migpri sa de cv,20.55393,-100.7809
22154,express ocramvi sa de cv,24.78578,-107.4179
22155,servicio ecologico el rodeo sa de cv,19.29413,-98.94039
22156,estacion de servicio boca del monte sa de cv,17.05719,-95.01909
22157,energeticos dual sa de cv,19.11482,-97.41276
22158,terra de rios s a de c v ,19.38427,-103.571
22159,miguel angel arreola garcia,25.49688,-103.5905
22160,novo grupo gasolinero queretaro sapi de cv,20.64856,-99.88982
22161,guillermo borja valdez,25.85941,-97.59916
22162,gasolinera las venadas sa de cv,20.59181,-102.948
22163,mario asuncion aguilar moreno,16.71307,-92.65022
22164,estacion de servicio etla sa de cv,17.13176,-96.78951
22165,servicios ecologicos malecon sa de cv,18.65936,-91.79423
22166,super servicio aeropuerto uruapan s de rl de cv,19.39693,-102.0355
22167,gasolinera y servicios de la cruz s de rl de cv,,
22168,operadora de servicios en movilidad sa de cv,20.53247,-103.2876
22169,grupo gasolinero samara sa de cv,,
22170,estacion de servicios las maravillas sa de cv,20.63029,-100.9698
22171,servicios energeticos los cuartos sa de cv,21.95799,-102.3498
22172,servicio san agostino s de rl de cv,18.93909,-98.40133
22173,estacion de servicio combumet sa de cv,20.42255,-103.6109
22174,servicios gasolineros de mexico sa de cv,25.69251,-100.2684
22175,grupo gasolinero tehe sa de rl de cv,21.90692,-99.98113
22189,gasolinera arcalmex sa de cv,19.26318,-101.8746
22190,servicio cupula sa de cv,19.82006,-99.11506
22191,centro gasolinero jacola sa de cv,24.19376,-107.1194
22192,p y c del bajio sa de cv,20.37739,-99.95735
22193,ramsa del yaqui sa de cv,27.44616,-109.9142
22194,servicio mugomais sa de cv,19.30168,-99.62756
22195,estacion de servicio marin s a de c v ,17.71317,-92.01047
22196,grupo multidisciplinario de combustibles sa de cv,20.5632,-101.179
22197,parador hacienda nueva sa de cv,22.86615,-102.6216
22198,exelco carburantes sa de cv,22.39532,-97.89336
22199,abc fuel services s de rl de cv,20.74452,-103.4258
22200,combustibles y lubricantes el porvenir sa de cv ,20.69685,-99.87696
22201,servicios carga de colima sa de cv,19.24131,-103.7532
22202,servicios y lubricantes joycar sa de cv,19.26208,-103.6839
22231,autoservicio la manzana s de rl de cv,25.49316,-103.691
22232,estacion la 74 sa de cv,20.65248,-103.3102
22233,operadora rio colorado s de rl de cv,30.52897,-111.1155
22234,estacion de servicios las palmas sa de cv,19.821,-90.5258
22235,estacion de servicios las palmas sa de cv,19.90041,-90.44512
22236,estacion de servicios las palmas sa de cv,20.78675,-89.81705
22237,pabellon gas s de rl de cv,32.35586,-117.0564
22238,corporacion integradora empresarial del bajio ,20.52009,-100.8012
22239,gs gas q sa de cv,20.39088,-99.98413
22240,inmobiliaria midgard sa de cv,19.63668,-99.05083
22241,eucaliptos del valle sa de cv,20.51204,-103.3714
22279,servicio el once sa de cv,19.65937,-99.19543
22280,ecogasolineria nova sa de cv,20.72056,-103.3607
22282,servigas115 sa de cv ,20.10264,-99.69814
22284,mega gasolineras sa de cv,20.97655,-101.2811
22285,mega gasolineras sa de cv,20.52713,-100.8482
22286,mega gasolineras sa de cv,20.55326,-100.8231
22287,mega gasolineras sa de cv,20.68363,-101.3391
22288,kratos deus sa de cv,,
22289,gasolinera rivalcar sa de cv,18.93664,-99.24001
22290,estacion de servicio dos potrillos sa de cv,29.11893,-103.9165
